date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:35	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1740646702-ssl-df	https://lovely-bavarois-b19658.netlify.app/assets/css/owl.video.play.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/css/owl.video.play.4e.delayed	(from https://lovely-bavarois-b19658.netlify.app/assets/css/owl.carousel.min.css)
23:42:37	563580/563580	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%226f61c29dd570c871089738b7ea84d888-ssl-df%22	https://lovely-bavarois-b19658.netlify.app/assets/fonts/uicons-thin-rounded.eot	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/fonts/uicons-thin-rounded.eot	(from https://lovely-bavarois-b19658.netlify.app/assets/css/flaticon.css)
23:42:37	201044/201044	---M--	200	added ('OK')	font/woff2	etag:%22d4d7cc7bdb554a01e9d85c5bcc7a15bd-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/fonts/uicons-thin-rounded.woff2	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/fonts/uicons-thin-rounded.woff2	(from https://lovely-bavarois-b19658.netlify.app/assets/css/flaticon.css)
23:42:38	262168/262168	---MCZ	200	added ('OK')	application/font-woff	etag:%2237f03fcbae702db6446fa18715cb81af-ssl-df%22	https://lovely-bavarois-b19658.netlify.app/assets/fonts/uicons-thin-rounded.woff	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/fonts/uicons-thin-rounded.woff	(from https://lovely-bavarois-b19658.netlify.app/assets/css/flaticon.css)
23:42:38	228962/228962	---M--	200	added ('OK')	image/jpeg	etag:%2224702b5ceb45fb9325ddb0223915ed51-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/Image.jpg	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/Image.jpg	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:39	223342/223342	---M--	200	added ('OK')	image/jpeg	etag:%223be54bcd05de445b0fb280cfc92b88b1-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/bg-Image-1.jpg	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/bg-Image-1.jpg	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:40	10342/10342	---M--	200	added ('OK')	image/png	etag:%226ec4c7413adbce33cd3475d657804738-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-1.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:42	202947/202947	---M--	200	added ('OK')	image/jpeg	etag:%22213fa2f7e855b5a6f6d1f4b8b8938a34-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/bg-Image-2.jpg	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/bg-Image-2.jpg	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:42	175757/175757	---M--	200	added ('OK')	image/png	etag:%22ecadc86342ddd7e9d40e46550421b3c3-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image-2.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:42	216542/216542	---M--	200	added ('OK')	image/png	etag:%224c058c0ed471581fb43153ee6640e9ce-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image-3.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:43	177006/177006	---M--	200	added ('OK')	image/png	etag:%22f2faa18ba8e77693249c72cac9f3fb36-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image-4.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image-4.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:43	227839/227839	---M--	200	added ('OK')	image/png	etag:%2273aa225bf757c01cae90d7c3bf5bf099-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/graduate-area.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/graduate-area.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:43	289/289	---M--	200	added ('OK')	image/png	etag:%226a09f4ea3a7f9bb7a826fd69e5a90339-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-2.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:44	244577/244577	---M--	200	added ('OK')	image/jpeg	etag:%226934d9100a6409b7f7c60bc57cb909a9-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/video-image.jpg	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/video-image.jpg	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:44	82408/82408	---M--	200	added ('OK')	image/png	etag:%22bf8f5ef98a736cff37b36891f50dce68-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-3.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:45	1945/1945	---M--	200	added ('OK')	image/png	etag:%228fffb59eec122a039a1c08fcda67de0b-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/active.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/active.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:45	44567/44567	---M--	200	added ('OK')	image/png	etag:%22aecc6930a4b79b98d371604fb8802fca-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/sponcer-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/sponcer-image.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:46	57281/57281	---M--	200	added ('OK')	image/png	etag:%22078d4d19e1e20b1352c5c6f80827d1f6-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-banner.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-banner.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:47	201450/201450	---M--	200	added ('OK')	image/png	etag:%224534fed669e9de48878a4a75a98a5d1d-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/bg-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/bg-image.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:47	615373/615373	---M--	200	added ('OK')	image/png	etag:%22fbddd22398d42c1c85cd2b190431aa7d-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/bg-image-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/bg-image-2.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:48	175569/175569	---M--	200	added ('OK')	image/png	etag:%22a09c1e6cec7f86447cace64541a864d6-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/campus-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/campus-2.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:48	172943/172943	---M--	200	added ('OK')	image/png	etag:%222e347a862cf8955523d1e7052fae6b78-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/campus-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/campus-1.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:49	262836/262836	---M--	200	added ('OK')	image/png	etag:%22ca2471c50b2b10400f9a31c9e7c2c334-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/campus-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/campus-3.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:49	12945/12945	---M--	200	added ('OK')	image/png	etag:%229c7fba489526a73eb817c7d59eb9345d-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-4.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/shape-4.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:50	320418/320418	---M--	200	added ('OK')	image/png	etag:%228bc7b15a8b5aac198fa657d8fc741b77-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-1.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:50	282972/282972	---M--	200	added ('OK')	image/png	etag:%22a4f4e2826ac7d71e0dad3ba9f820c4a5-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-2.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:51	292875/292875	---M--	200	added ('OK')	image/png	etag:%220e01c468e97e24c41a00deba4dd74c52-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-3.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:52	222229/222229	---M--	200	added ('OK')	image/png	etag:%22be44ac4835ced174a66b848487fa6bfe-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-4.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-4.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:52	277042/277042	---M--	200	added ('OK')	image/png	etag:%220d4b2f78a5ad5116aa6f2cffdf2be742-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-5.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-5.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:53	329164/329164	---M--	200	added ('OK')	image/png	etag:%220d08f258cf66ffaf8be6ba734ddda5cd-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-6.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-6.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:53	333600/333600	---M--	200	added ('OK')	image/png	etag:%2277d25489d912b0a08c565dd855571f33-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-7.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-7.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:54	349096/349096	---M--	200	added ('OK')	image/png	etag:%22a8ceb190824aded180b7757921212bad-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-8.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-8.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:55	298269/298269	---M--	200	added ('OK')	image/png	etag:%22d85b14bbd19fd765ec47e6af2fed0dda-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-9.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-9.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:55	304207/304207	---M--	200	added ('OK')	image/png	etag:%22d9f9d74d48c153314513e53fe82ad3c0-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-10.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-10.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:56	228498/228498	---M--	200	added ('OK')	image/png	etag:%22b273105b91c5c4d5a3ed69e7d7dad1e7-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-11.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-11.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:57	360526/360526	---M--	200	added ('OK')	image/png	etag:%22ae79c78c6903db672d22362aba5fb8f1-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-12.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-12.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:57	391525/391525	---M--	200	added ('OK')	image/png	etag:%22157517f1176e5694344a34b851a741d7-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-13.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-13.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:58	342228/342228	---M--	200	added ('OK')	image/png	etag:%2241722073d0cc9ae2e278eac272d0861f-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-14.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-14.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:59	318237/318237	---M--	200	added ('OK')	image/png	etag:%226476548717a3795d1ab2188f75286f7c-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-15.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-15.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:42:59	307310/307310	---M--	200	added ('OK')	image/png	etag:%22ee19c9994c1aa12ea7f867e572e919b2-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-16.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-16.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:00	346256/346256	---M--	200	added ('OK')	image/png	etag:%22900d0e449b5a37e4e14efe8bd769a931-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-17.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-17.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:03	412643/412643	---M--	200	added ('OK')	image/png	etag:%22efa1b627f72cb3a46f6f89f0d15638ef-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-19.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-19.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:04	221014/221014	---M--	200	added ('OK')	image/png	etag:%22d934d7968bdcd03b85114e9fe7c8f9e6-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-18.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-18.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:04	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1740646702-ssl-df	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-21.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-21.7a.delayed	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:05	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1740646702-ssl-df	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-22.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-22.7b.delayed	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:07	321904/321904	---M--	200	added ('OK')	image/png	etag:%22e6810877f9c31a19702be9ea1e640d69-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-20.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/banner/section-image-20.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:07	245539/245539	---M--	200	added ('OK')	image/jpeg	etag:%2246afa0e110a9a3bb45c50f874d074a3c-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/subscribe-area.jpg	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/subscribe-area.jpg	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:08	19695/19695	---M--	200	added ('OK')	image/png	etag:%225813cf1a424fab79d2a5f77f4affe2aa-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/subscribe-image-bg.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/subscribe-image-bg.png	(from https://lovely-bavarois-b19658.netlify.app/assets/css/style.css)
23:43:08	3675/3675	---M--	200	added ('OK')	image/png	etag:%22be12188750a04a6715d1581f349220b3-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/education-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/education-1.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:09	3425/3425	---M--	200	added ('OK')	image/png	etag:%2296f8058f7e8dc8880516528d9955835a-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/education-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/education-2.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:09	3980/3980	---M--	200	added ('OK')	image/png	etag:%2271f77b40f33da2b71115d2f4e49e7ec0-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/education-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/education-3.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:10	51586/51586	---M--	200	added ('OK')	image/png	etag:%2223a9b68535b36573e58697d1877ebe06-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/about-image.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:10	37675/37675	---M--	200	added ('OK')	image/png	etag:%222afdb854c9facdeef0906b0e1d917e55-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-1.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:11	655/655	---M--	200	added ('OK')	image/png	etag:%220a436b97916c2d6325ffa87802009fc8-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/icon-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/icon-1.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:11	370/370	---M--	200	added ('OK')	image/png	etag:%222154c1dcc74de3cdddeebdc9a20045cb-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/icon-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/icon-2.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:12	389/389	---M--	200	added ('OK')	image/png	etag:%22ef6ef83de5cf466cdd4b5028b5b9905c-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/icon-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/icon-3.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:12	2788/2788	---M--	200	added ('OK')	image/png	etag:%223a7d344580b6b17f240abc325dd064ec-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/teacher-img.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/teacher-img.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:13	38018/38018	---M--	200	added ('OK')	image/png	etag:%225e72f23d0aca4cd6cf7260c795d1ae75-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-2.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:13	40957/40957	---M--	200	added ('OK')	image/png	etag:%229ee7c2f0b72379656eb5f0b620c48cb3-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-3.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:15	1110/1110	---M--	200	added ('OK')	image/png	etag:%226da9818754a552a441654994b2f56924-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/faculty-icon-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/faculty-icon-1.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:15	198567/198567	---M--	200	added ('OK')	image/png	etag:%22ba1277b0ee40c331c448680fd8298b83-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/feature-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/feature-image.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:16	1162/1162	---M--	200	added ('OK')	image/png	etag:%2231d0189285274d61b6ca3dc96e01c31c-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/faculty-icon-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/faculty-icon-2.png	(from https://lovely-bavarois-b19658.netlify.app/index2)
23:43:17	262651/262651	---M--	200	added ('OK')	image/png	etag:%22accd94c7415f5a28281c5fde4b485f46-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/university-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/university-image.png	(from https://lovely-bavarois-b19658.netlify.app/index3)
23:43:17	289260/289260	---M--	200	added ('OK')	image/png	etag:%22ce0edbf96fb5f5551aebb164550e078b-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/university-image-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/university-image-2.png	(from https://lovely-bavarois-b19658.netlify.app/index3)
23:43:17	725/725	---M--	200	added ('OK')	image/png	etag:%221f677ed586c20aec8ca7377b9d6ea570-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/twitter-x.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/twitter-x.png	(from https://lovely-bavarois-b19658.netlify.app/index3)
23:43:18	137018/137018	---M--	200	added ('OK')	image/png	etag:%22428b11d7094931f2d1a95ff41113ae6e-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/Success-video-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/Success-video-image.png	(from https://lovely-bavarois-b19658.netlify.app/index3)
23:43:19	49115/49115	---M--	200	added ('OK')	image/png	etag:%22df6a48d0c74ea137ebe7954d12263f0c-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-image.png	(from https://lovely-bavarois-b19658.netlify.app/index3)
23:43:19	43992/43992	---M--	200	added ('OK')	image/png	etag:%22b8f618be12360201da304993434f27f1-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-1.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:20	48308/48308	---M--	200	added ('OK')	image/png	etag:%22603cb939664a4ee8de69faf1b9b4de31-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-2.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:20	40414/40414	---M--	200	added ('OK')	image/png	etag:%22a58e96e29b33ae5aa72fe015b2179408-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-3.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:21	58208/58208	---M--	200	added ('OK')	image/png	etag:%22d83888be2d65551efbb1e801155c6333-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-4.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-4.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:21	68150/68150	---M--	200	added ('OK')	image/png	etag:%2227c3364f48636554e8e4bcf711327450-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-5.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-5.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:23	71607/71607	---M--	200	added ('OK')	image/png	etag:%222833d4d34f508f7f54d5584daecbd5c3-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-6.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-6.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:23	44511/44511	---M--	200	added ('OK')	image/png	etag:%2222f64a76480a74edf805a50b26f9509a-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-7.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-7.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:24	64175/64175	---M--	200	added ('OK')	image/png	etag:%220c8b85f59ff4a848366f65c1277d746b-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-8.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-8.png	(from https://lovely-bavarois-b19658.netlify.app/news-and-blog)
23:43:24	141265/141265	---M--	200	added ('OK')	image/png	etag:%229eecfe25564558b0f50e8a24bffa04c3-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-details.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/blog-details.png	(from https://lovely-bavarois-b19658.netlify.app/blog-details)
23:43:25	44511/44511	---M--	200	added ('OK')	image/png	etag:%2222f64a76480a74edf805a50b26f9509a-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/single-details-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/single-details-1.png	(from https://lovely-bavarois-b19658.netlify.app/blog-details)
23:43:26	64175/64175	---M--	200	added ('OK')	image/png	etag:%220c8b85f59ff4a848366f65c1277d746b-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/single-details-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/single-details-2.png	(from https://lovely-bavarois-b19658.netlify.app/blog-details)
23:43:26	5644/5644	---M--	200	added ('OK')	image/png	etag:%22846b4ce81d8d89b0e67be3cd3d9b1d6b-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-1.png	(from https://lovely-bavarois-b19658.netlify.app/blog-details)
